statenum,casenum,vnumber,pnumber,city,accday,acchr,accmon,dayofweek,latitude,longitude,age,hispanic,ptype,race,sex,body,make,model,modelyr,feet,weight,prevsus
13,222,6,1,2060,1,19,3,4,33.5112,-84.63175556,26,0,1,0,1,14,37,402,2015,5,140,0
13,223,1,1,0,1,20,3,4,33.3359,-84.98993056,33,7,1,1,1,21,20,461,1987,6,200,5
13,223,2,1,0,1,20,3,4,33.3359,-84.98993056,33,0,1,0,1,4,37,32,1995,6,180,3
13,224,1,1,0,2,1,3,5,33.76065,-84.53850556,39,0,1,0,1,34,20,482,2002,5,165,2
13,224,1,2,0,2,1,3,5,33.76065,-84.53850556,44,0,2,0,2,34,20,482,2002,5,165,2
13,224,1,3,0,2,1,3,5,33.76065,-84.53850556,23,0,2,0,1,34,20,482,2002,5,165,2
13,225,1,1,0,2,6,3,5,33.83533611,-83.64446944,30,7,1,1,1,14,49,401,2011,5,220,0
13,225,2,1,0,2,6,3,5,33.83533611,-83.64446944,58,0,1,0,1,63,84,881,2006,5,163,0
13,226,1,1,3390,3,7,3,6,32.85375278,-83.65223333,22,7,1,2,2,4,49,40,2001,5,145,0
13,226,1,2,3390,3,7,3,6,32.85375278,-83.65223333,16,0,2,0,2,4,49,40,2001,5,145,0
13,227,1,1,2890,3,16,3,6,33.29996944,-83.97445556,52,99,1,99,1,4,12,13,1999,5,145,0
13,229,1,1,3800,3,15,3,6,31.17896111,-83.78945,42,0,1,0,1,10,20,7,1986,5,160,0
13,231,1,1,0,3,11,3,6,32.06261111,-84.26073056,90,7,1,1,1,34,12,481,2001,6,165,0
13,233,1,1,0,4,18,3,7,30.81026944,-81.7785,50,0,1,0,1,34,23,481,2015,6,215,0
13,233,3,2,0,4,18,3,7,30.81026944,-81.7785,61,0,2,0,2,34,12,481,2016,5,170,0
13,236,1,2,0,5,0,3,1,33.72232778,-84.21462222,24,0,2,0,1,2,37,31,2007,5,150,1
13,238,2,1,0,6,11,3,2,33.48239167,-82.182725,46,0,1,0,2,15,20,422,2004,5,130,1
13,238,3,1,0,6,11,3,2,33.48239167,-82.182725,23,7,1,1,1,4,35,39,2006,5,210,0
13,238,4,1,0,6,11,3,2,33.48239167,-82.182725,30,0,1,0,1,34,12,481,2004,9,999,0
13,239,1,1,0,6,17,3,2,33.72202778,-84.78320833,34,99,1,99,2,14,23,401,2003,5,160,0
13,240,2,1,0,6,10,3,2,31.72626111,-83.9871,34,0,1,0,1,34,20,481,2005,6,210,0
13,242,2,1,0,7,11,3,3,33.45728611,-84.72933611,51,0,1,0,1,4,49,40,1998,5,215,0
13,242,2,2,0,7,11,3,3,33.45728611,-84.72933611,24,7,2,1,2,4,49,40,1998,5,215,0
13,244,1,1,0,8,6,3,4,33.6865,-85.1185,73,7,1,1,1,21,23,461,1999,6,250,1
13,246,1,1,0,8,3,3,4,34.70191389,-84.56265278,20,7,1,1,1,34,12,471,2009,9,999,0
13,248,1,1,0,9,7,3,5,33.97430278,-84.47767778,48,0,1,0,1,63,12,881,1987,5,195,0
13,250,3,1,0,9,6,3,5,33.08396111,-84.34581389,55,7,1,1,2,15,20,423,2017,9,999,0
13,250,3,2,0,9,6,3,5,33.08396111,-84.34581389,61,0,2,0,1,15,20,423,2017,9,999,0
13,251,2,1,0,9,14,3,5,34.87493333,-85.00563889,49,7,1,1,1,34,35,471,1985,6,250,0
13,252,2,1,6040,10,19,3,6,34.15278611,-84.40519444,21,7,1,1,1,4,20,22,2007,6,140,0
13,252,4,1,6040,10,19,3,6,34.15278611,-84.40519444,60,0,1,0,1,14,2,403,2005,5,190,0
13,253,1,1,0,10,22,3,6,34.46263333,-83.59660833,20,0,1,0,1,34,20,481,2004,6,215,0
13,253,2,1,0,10,22,3,6,34.46263333,-83.59660833,38,6,1,1,1,34,35,472,2003,5,230,0
13,254,1,1,0,10,16,3,6,33.55213889,-83.36143889,18,0,1,0,1,15,20,421,1998,5,180,0
13,254,3,1,0,10,16,3,6,33.55213889,-83.36143889,19,0,1,0,1,4,12,37,2012,6,215,0
13,254,3,3,0,10,16,3,6,33.55213889,-83.36143889,19,0,2,0,1,4,12,37,2012,6,215,0
13,255,1,1,0,11,12,3,7,33.52744722,-84.49785556,62,99,1,99,1,34,12,471,2007,6,222,0
13,256,1,2,280,11,23,3,7,33.79168056,-84.39111944,22,0,2,0,2,5,37,39,2016,6,230,0
13,257,1,1,3100,11,1,3,7,33.94636944,-84.04389444,25,0,1,0,2,34,12,481,1995,5,165,7
13,257,1,3,3100,11,1,3,7,33.94636944,-84.04389444,36,0,2,0,1,34,12,481,1995,5,165,7
13,259,1,1,0,11,18,3,7,33.31930833,-84.28933333,23,0,1,0,2,20,20,444,2008,4,100,0
13,259,1,3,0,11,18,3,7,33.31930833,-84.28933333,0,7,2,1,1,20,20,444,2008,4,100,0
13,259,1,4,0,11,18,3,7,33.31930833,-84.28933333,3,0,2,0,2,20,20,444,2008,4,100,0
13,259,1,5,0,11,18,3,7,33.31930833,-84.28933333,2,0,2,0,2,20,20,444,2008,4,100,0
13,259,2,1,0,11,18,3,7,33.31930833,-84.28933333,20,0,1,0,1,34,12,481,2008,6,180,0
13,262,1,1,0,13,7,3,2,34.29647222,-82.89989722,36,7,1,1,1,3,20,33,1988,5,200,7
13,262,2,2,0,13,7,3,2,34.29647222,-82.89989722,31,0,2,0,1,4,12,23,2014,5,125,3
13,264,1,1,3010,13,21,3,2,30.8258,-81.66806111,28,99,1,99,1,4,20,2,1995,6,206,9
13,266,1,1,0,14,20,3,3,33.58613889,-84.51595556,23,0,1,0,1,4,53,34,2006,5,135,0
13,268,1,1,0,14,5,3,3,33.79447222,-83.99060556,29,7,1,2,1,4,6,43,2008,5,189,0
13,270,2,1,0,15,6,3,4,33.72032778,-84.58491111,24,7,1,2,1,4,35,39,1996,5,165,0
13,271,1,1,2920,15,16,3,4,34.14332222,-83.63974444,19,99,1,99,1,6,12,24,2008,6,230,0
13,272,1,1,1320,15,7,3,4,33.64221111,-83.98784167,47,7,1,78,1,20,7,442,2011,5,205,1
13,273,1,1,0,15,6,3,4,31.41953611,-83.50640278,29,0,1,0,1,34,20,481,2015,6,175,0
13,274,1,1,3390,16,19,3,5,32.86079444,-83.595125,33,0,1,0,1,63,84,881,2006,5,325,0
13,274,1,2,3390,16,19,3,5,32.86079444,-83.595125,34,0,2,0,1,63,84,881,2006,5,325,0
13,274,1,3,3390,16,19,3,5,32.86079444,-83.595125,40,0,2,0,1,63,84,881,2006,5,325,0
13,274,2,1,3390,16,19,3,5,32.86079444,-83.595125,85,7,1,1,2,4,41,51,2010,5,95,0
13,275,2,1,5860,16,21,3,5,33.07867222,-82.00685278,34,7,1,1,1,34,12,481,1998,5,195,0
13,276,2,1,0,16,6,3,5,33.86716389,-84.18371944,47,0,1,0,1,4,49,40,1993,9,999,0
13,277,1,1,830,16,11,3,5,32.63955833,-83.73881111,19,7,1,2,2,4,37,32,1999,5,160,1
13,279,1,1,5580,27,20,1,6,33.856325,-84.21338056,61,0,1,0,2,14,41,402,2006,5,154,0
13,280,1,1,1320,9,7,2,5,33.68820833,-83.92873056,23,7,1,1,1,4,12,17,2000,6,205,0
13,281,2,1,980,25,20,1,4,34.14679722,-84.83273611,70,0,1,0,1,34,20,481,2004,5,290,0
13,282,1,1,2380,16,16,3,5,32.180825,-82.66695278,39,0,1,0,2,4,30,46,2006,5,200,0
13,283,1,1,0,17,14,3,6,31.43886944,-81.44450278,42,7,1,1,1,80,76,706,1998,5,200,2
13,284,3,1,1760,18,13,3,7,31.50671389,-82.76424167,53,0,1,0,1,16,23,431,2001,6,270,0
13,284,3,2,1760,18,13,3,7,31.50671389,-82.76424167,22,0,2,0,1,16,23,431,2001,6,270,0
13,285,2,1,0,18,10,3,7,33.54841111,-82.21281389,27,7,1,1,1,34,20,481,2004,6,175,0
13,286,1,2,1750,18,5,3,7,33.90496944,-84.27169722,51,7,2,1,1,5,41,55,2014,5,200,0
13,287,2,1,0,18,20,3,7,32.33244167,-81.21219167,27,0,1,0,1,20,20,444,2005,6,180,0
13,287,2,4,0,18,20,3,7,32.33244167,-81.21219167,1,0,2,0,1,20,20,444,2005,6,180,0
13,289,1,1,0,18,9,3,7,33.45896944,-84.38881667,25,0,1,0,2,4,13,1,2010,5,130,0
13,289,3,1,0,18,9,3,7,33.45896944,-84.38881667,47,4,1,1,2,4,34,34,2005,4,999,0
13,291,1,2,980,19,21,3,1,34.21748889,-84.86267222,20,0,2,0,1,4,35,47,2006,5,154,0
13,291,2,1,980,19,21,3,1,34.21748889,-84.86267222,57,0,1,0,1,14,49,401,2016,5,180,0
13,292,2,1,1590,19,19,3,1,34.44584444,-84.16601944,23,0,1,0,2,20,63,441,2003,5,120,0
13,293,1,1,0,19,13,3,1,33.20078611,-84.10423889,15,0,1,0,1,4,13,12,2005,5,155,0
13,293,1,2,0,19,13,3,1,33.20078611,-84.10423889,21,7,2,1,1,4,13,12,2005,5,155,0
13,293,1,3,0,19,13,3,1,33.20078611,-84.10423889,19,0,2,0,1,4,13,12,2005,5,155,0
13,293,1,4,0,19,13,3,1,33.20078611,-84.10423889,16,0,2,0,1,4,13,12,2005,5,155,0
13,295,2,1,0,20,18,3,2,33.412775,-84.15540278,21,7,1,1,1,80,77,706,2016,5,190,4
13,296,1,1,0,20,19,3,2,33.52676111,-84.18376111,72,7,1,1,1,20,20,441,2003,6,200,0
13,297,1,1,3100,21,16,3,3,33.93963056,-84.09236389,44,0,1,0,2,15,3,421,2003,9,999,0
13,298,2,1,2630,21,8,3,3,31.90532778,-82.56445,72,0,1,0,1,34,7,481,1987,6,230,0
13,298,3,1,2630,21,8,3,3,31.90532778,-82.56445,46,0,1,0,1,66,82,881,2001,5,280,0
13,299,1,1,3390,22,18,3,4,32.79499167,-83.658675,25,7,1,2,1,90,76,739,2010,6,240,0
13,300,1,2,1770,22,21,3,4,33.76553611,-84.690725,20,99,2,99,1,4,35,47,2008,4,115,0
13,301,1,3,280,22,13,3,4,99.9999,-999.9999,17,1,2,1,1,14,20,401,2002,9,999,0
13,301,1,5,280,22,13,3,4,99.9999,-999.9999,15,0,2,0,1,14,20,401,2002,9,999,0
13,301,2,1,280,22,13,3,4,99.9999,-999.9999,15,0,1,0,1,4,37,31,1996,9,999,0
13,301,2,3,280,22,13,3,4,99.9999,-999.9999,16,0,2,0,2,4,37,31,1996,9,999,0
13,302,1,1,2060,22,17,3,4,99.9999,-999.9999,21,0,1,0,2,4,37,31,2012,5,175,1
13,303,1,1,5300,23,14,3,5,99.9999,-999.9999,17,7,1,18,1,2,35,48,2005,5,125,0
13,305,1,1,6040,24,7,3,6,34.12397778,-84.52681389,37,7,1,1,1,34,12,481,2004,5,190,0
13,306,2,1,0,24,17,3,6,33.47526944,-82.31563333,18,7,1,1,2,34,7,482,2003,5,150,0
13,308,1,1,760,24,19,3,6,31.14673056,-81.4772,25,7,1,1,1,34,7,482,2004,6,155,0
13,308,1,2,760,24,19,3,6,31.14673056,-81.4772,32,0,2,0,2,34,7,482,2004,6,155,0
13,309,1,1,1810,24,0,3,6,33.96006944,-84.13290278,27,0,1,0,1,14,20,403,2004,6,180,4
13,313,1,2,0,25,20,3,7,33.48994167,-84.389325,74,0,2,0,2,16,20,431,2000,5,135,0
13,316,1,1,0,25,10,3,7,34.865525,-84.06177778,28,7,1,1,1,16,20,431,2002,5,135,6
13,317,2,1,1510,25,16,3,7,34.80026111,-84.94475,48,0,1,0,1,34,20,481,2004,6,175,0
13,317,2,2,1510,25,16,3,7,34.80026111,-84.94475,56,0,2,0,1,34,20,481,2004,6,175,0
13,317,2,3,1510,25,16,3,7,34.80026111,-84.94475,55,0,2,0,1,34,20,481,2004,6,175,0
13,317,3,2,1510,25,16,3,7,34.80026111,-84.94475,25,0,2,0,2,14,2,405,2002,5,160,0
13,318,1,1,4910,26,2,3,1,31.98271111,-81.15283333,20,0,1,0,2,4,49,32,1999,5,160,0
13,319,2,1,0,26,4,3,1,33.402225,-84.15208889,63,0,1,0,1,51,82,982,1998,5,225,0
13,320,1,1,0,26,6,3,1,33.15712222,-84.599325,66,7,1,2,1,4,35,47,2007,6,210,0
13,322,1,1,2900,27,9,3,2,31.09617778,-84.97974444,57,7,1,1,1,14,55,402,2009,6,220,0
13,323,1,1,0,27,0,3,2,33.82977222,-84.46027222,56,7,1,2,1,4,12,17,2007,5,178,0
13,323,2,1,0,27,0,3,2,33.82977222,-84.46027222,50,0,1,0,1,64,85,884,2004,5,225,0
13,325,1,1,810,28,4,3,3,32.50592222,-84.42450556,50,99,1,99,1,34,20,481,1996,6,260,4
13,328,2,1,0,29,17,3,4,33.59234722,-84.38666944,45,7,1,2,1,3,20,34,1994,6,190,0
13,329,1,1,0,30,22,3,5,33.85703333,-84.25599167,31,7,1,2,1,14,2,406,2006,6,160,3
13,330,1,1,280,30,18,3,5,33.76098333,-84.50699722,64,0,1,0,2,4,37,31,2010,5,150,0
13,331,1,1,0,30,6,3,5,33.875775,-83.53502222,34,7,1,1,1,14,35,402,2003,6,190,2
13,332,1,1,1010,30,22,3,5,33.95845,-85.26257778,27,7,1,1,1,4,52,34,2002,6,235,0
13,333,1,1,2510,30,20,3,5,33.28042778,-84.2918,20,0,1,0,2,14,63,402,2012,5,160,0
13,335,1,2,5860,31,12,3,6,33.08181111,-82.0105,45,0,2,0,1,14,7,402,2001,5,235,1
13,335,1,3,5860,31,12,3,6,33.08181111,-82.0105,49,7,2,2,1,14,7,402,2001,5,235,1
13,335,2,1,5860,31,12,3,6,33.08181111,-82.0105,61,0,1,0,1,66,82,881,2014,6,999,0
13,337,1,1,4278,31,6,3,6,33.37585278,-84.57863056,36,0,1,0,2,4,24,5,2001,5,140,0
13,337,2,1,4278,31,6,3,6,33.37585278,-84.57863056,29,0,1,0,1,4,35,43,2008,5,250,0
13,337,3,1,4278,31,6,3,6,33.37585278,-84.57863056,58,0,1,0,1,62,12,881,2016,5,170,0
13,338,1,1,2285,31,7,3,6,34.32906944,-83.78911389,39,7,1,1,2,4,35,50,2015,5,179,0
13,338,2,1,2285,31,7,3,6,34.32906944,-83.78911389,33,0,1,0,1,34,20,481,2005,5,170,0
13,340,1,1,0,30,5,3,5,33.08609444,-83.99535,50,7,1,1,1,66,82,881,2010,5,235,0
13,345,1,1,0,1,10,4,7,33.46485278,-82.17378056,75,7,1,2,1,34,12,481,2001,6,260,0
13,346,1,1,3720,1,18,4,7,32.28623333,-84.02583611,23,7,1,2,1,80,53,706,2005,5,135,2
13,349,1,1,0,2,6,4,1,31.36849444,-83.05344722,21,7,1,1,2,4,55,33,2012,5,142,1
13,350,1,1,0,2,2,4,1,31.29393056,-84.34990833,29,7,1,1,2,4,22,20,2005,5,150,0
13,353,1,1,0,2,21,4,1,34.53514722,-84.73090833,54,99,1,99,1,34,20,471,1985,6,165,0
13,354,1,1,0,2,13,4,1,32.989075,-83.84081667,31,7,1,1,1,4,55,33,2013,5,999,0
13,354,2,1,0,2,13,4,1,32.989075,-83.84081667,46,0,1,0,2,4,42,42,2010,5,137,0
13,354,3,1,0,2,13,4,1,32.989075,-83.84081667,46,7,1,2,2,4,55,33,2016,5,132,0
13,354,3,2,0,2,13,4,1,32.989075,-83.84081667,11,0,2,0,2,4,55,33,2016,5,132,0
13,354,4,1,0,2,13,4,1,32.989075,-83.84081667,79,0,1,0,1,20,6,441,2006,6,195,0
13,356,1,1,1380,2,21,4,1,33.60289722,-83.85586667,63,0,1,0,1,14,38,401,1994,5,135,0
13,358,1,1,0,3,6,4,2,33.763875,-84.53277778,38,0,1,0,1,4,37,32,2015,5,160,5
13,359,2,2,280,3,3,4,2,33.74351389,-84.37578333,25,0,2,0,2,4,18,7,1993,6,175,3
13,359,2,3,280,3,3,4,2,33.74351389,-84.37578333,24,0,2,0,2,4,18,7,1993,6,175,3
13,361,1,1,0,4,1,4,3,33.57823889,-83.97421667,64,7,1,2,1,34,7,482,2001,6,240,0
13,362,1,1,2960,4,2,4,3,31.61421944,-81.8774,35,7,1,1,1,34,20,481,1995,5,175,4
13,366,1,1,0,6,11,4,5,33.55517778,-84.30156389,55,99,1,99,1,66,84,881,2001,9,999,99
13,368,1,1,0,7,5,4,6,33.46340278,-84.99002778,37,7,1,1,1,34,20,473,2004,6,165,0
13,372,1,1,4910,8,9,4,7,31.99687222,-81.26228889,69,0,1,0,2,15,23,422,2006,5,202,0
13,372,2,1,4910,8,9,4,7,31.99687222,-81.26228889,27,7,1,2,1,80,73,706,2004,6,245,0
13,373,1,1,0,8,17,4,7,34.12697222,-82.85928611,31,7,1,1,2,2,20,36,2004,5,147,1
13,373,2,1,0,8,17,4,7,34.12697222,-82.85928611,23,0,1,0,1,4,12,16,2008,5,270,0
13,374,1,2,1930,8,15,4,7,33.32553889,-83.3879,83,0,2,0,2,14,59,403,2013,5,175,0
13,374,2,1,1930,8,15,4,7,33.32553889,-83.3879,55,0,1,0,2,6,12,13,1995,5,230,0
13,374,2,3,1930,8,15,4,7,33.32553889,-83.3879,53,7,2,1,1,6,12,13,1995,5,230,0
13,375,1,1,0,9,7,4,1,33.45404444,-85.12445278,32,0,1,0,2,14,63,402,2005,5,240,0
13,375,1,2,0,9,7,4,1,33.45404444,-85.12445278,38,0,2,0,1,14,63,402,2005,5,240,0
13,375,1,3,0,9,7,4,1,33.45404444,-85.12445278,34,0,2,0,2,14,63,402,2005,5,240,0
13,375,1,4,0,9,7,4,1,33.45404444,-85.12445278,50,7,2,2,2,14,63,402,2005,5,240,0
13,377,1,1,0,9,12,4,1,30.80818889,-83.94033889,10,0,1,0,2,95,98,998,2003,9,999,0
13,377,1,2,0,9,12,4,1,30.80818889,-83.94033889,11,0,2,0,1,95,98,998,2003,9,999,0
13,377,1,4,0,9,12,4,1,30.80818889,-83.94033889,6,0,2,0,1,95,98,998,2003,9,999,0
13,378,1,1,0,9,19,4,1,30.87368611,-84.02171944,41,0,1,0,2,34,35,472,2006,5,130,0
13,378,2,1,0,9,19,4,1,30.87368611,-84.02171944,19,99,1,99,1,81,98,709,2016,5,175,0
13,380,1,1,1500,10,14,4,2,33.91511389,-84.84534167,67,7,1,18,1,4,37,32,2014,5,140,0
13,380,1,2,1500,10,14,4,2,33.91511389,-84.84534167,54,0,2,0,2,4,37,32,2014,5,140,0
13,382,2,1,0,12,10,4,4,31.5273,-82.20055833,55,0,1,0,1,66,85,881,2006,6,265,0
13,383,1,2,0,12,7,4,4,31.22039722,-83.68415833,47,0,2,0,2,4,49,40,2004,5,999,0
13,383,1,3,0,12,7,4,4,31.22039722,-83.68415833,47,0,2,0,2,4,49,40,2004,5,999,0
13,383,2,2,0,12,7,4,4,31.22039722,-83.68415833,2,0,2,0,2,14,12,401,2015,4,120,0
13,383,2,3,0,12,7,4,4,31.22039722,-83.68415833,1,0,2,0,1,14,12,401,2015,4,120,0
13,384,1,2,0,12,16,4,4,32.04106667,-84.38414444,52,0,2,0,1,4,6,18,2016,6,240,0
13,384,2,1,0,12,16,4,4,32.04106667,-84.38414444,53,0,1,0,1,66,85,881,1995,6,290,0
13,389,2,1,1780,13,6,4,5,32.48723333,-82.8959,67,0,1,0,2,4,12,17,2000,5,180,0
13,390,1,1,0,13,6,4,5,32.29269722,-82.135025,48,7,1,1,1,66,82,881,2005,6,275,0
13,391,1,1,0,14,3,4,6,33.96903611,-83.64913611,31,7,1,1,1,34,49,482,2010,5,160,1
13,394,3,1,0,14,7,4,6,31.69028889,-81.9451,29,0,1,0,1,34,12,481,2013,5,140,0
13,395,1,1,350,15,16,4,7,33.77127222,-84.26360833,998,0,1,0,2,4,34,35,2008,5,120,0
13,396,1,1,980,21,6,3,3,34.19175556,-84.76621944,24,7,1,1,1,4,35,50,2015,5,145,3
13,396,2,1,980,21,6,3,3,34.19175556,-84.76621944,68,0,1,0,1,67,12,880,2015,6,170,0
13,396,2,3,980,21,6,3,3,34.19175556,-84.76621944,20,0,2,0,1,67,12,880,2015,6,170,0
13,396,2,5,980,21,6,3,3,34.19175556,-84.76621944,31,0,2,0,1,67,12,880,2015,6,170,0
13,396,3,1,980,21,6,3,3,34.19175556,-84.76621944,47,0,1,0,1,66,82,881,2015,5,230,2
13,398,1,2,0,29,18,3,4,33.225125,-83.39980278,17,0,2,0,2,6,35,49,2003,5,114,2
13,401,2,1,0,15,18,3,4,32.7988,-84.82337778,37,0,1,0,2,15,20,422,2005,5,150,0
13,401,2,3,0,15,18,3,4,32.7988,-84.82337778,9,0,2,0,1,15,20,422,2005,5,150,0
13,402,1,1,310,29,15,3,4,33.44218889,-82.03447222,16,7,1,1,1,83,98,709,2011,9,999,0
13,402,2,3,310,29,15,3,4,33.44218889,-82.03447222,15,0,2,0,1,21,12,461,2006,5,135,0
13,402,2,4,310,29,15,3,4,33.44218889,-82.03447222,8,0,2,0,1,21,12,461,2006,5,135,0
13,402,2,7,310,29,15,3,4,33.44218889,-82.03447222,6,0,2,0,1,21,12,461,2006,5,135,0
13,406,1,1,2750,17,17,4,2,31.18128056,-82.12780556,44,99,1,99,1,34,12,481,2003,5,180,1
13,406,2,1,2750,17,17,4,2,31.18128056,-82.12780556,46,0,1,0,1,66,51,881,2015,6,220,0
13,408,1,1,280,17,0,4,2,33.85381389,-84.35922222,28,7,1,2,1,1,34,36,2013,6,195,0
13,409,1,1,0,17,17,4,2,33.45099722,-82.30047222,69,7,1,1,2,4,49,40,1996,5,180,0
13,409,2,1,0,17,17,4,2,33.45099722,-82.30047222,22,0,1,0,1,4,34,37,1998,5,150,1
13,410,1,2,0,17,8,4,2,31.44802778,-83.76956111,50,7,2,1,1,66,84,884,2000,5,250,0
13,411,1,1,5730,18,14,4,3,33.71799722,-84.93863056,73,7,1,1,2,4,20,37,2008,5,187,0
13,411,2,2,5730,18,14,4,3,33.71799722,-84.93863056,56,0,2,0,1,15,37,421,2003,5,290,0
13,411,3,1,5730,18,14,4,3,33.71799722,-84.93863056,22,0,1,0,1,4,58,43,2016,6,255,1
13,412,1,1,90,18,4,4,3,31.56760833,-84.14053611,42,0,1,0,1,15,20,421,2003,5,158,0
13,413,1,1,0,18,18,4,3,34.24773056,-84.11418056,31,0,1,0,1,4,30,46,2009,9,999,0
13,413,2,1,0,18,18,4,3,34.24773056,-84.11418056,35,0,1,0,1,34,12,481,2004,5,198,0
13,414,2,1,0,18,16,4,3,33.6462,-84.18755833,20,7,1,1,1,80,37,706,2011,5,180,0
13,416,1,1,0,18,18,4,3,33.01495556,-84.41748889,55,99,1,99,1,66,87,881,1994,6,240,0
13,418,1,1,0,20,13,4,5,33.47208889,-82.24826111,59,7,1,1,2,21,12,461,2009,5,155,0
13,418,1,2,0,20,13,4,5,33.47208889,-82.24826111,73,0,2,0,2,21,12,461,2009,5,155,0
13,419,1,1,1280,20,22,4,5,32.46729722,-84.90418056,44,7,1,2,1,2,20,9,1992,5,220,3
13,419,1,2,1280,20,22,4,5,32.46729722,-84.90418056,46,0,2,0,1,2,20,9,1992,5,220,3
13,421,2,1,0,21,10,4,6,31.79309722,-82.39079722,16,0,1,0,1,34,7,482,2014,5,165,0
13,424,1,3,3450,21,16,4,6,32.39396389,-84.01790556,14,0,2,0,1,4,34,34,2006,5,172,0
13,425,1,3,0,21,18,4,6,34.87323889,-84.08008333,70,7,2,1,1,14,49,403,2015,5,999,0
13,425,1,4,0,21,18,4,6,34.87323889,-84.08008333,72,0,2,0,1,14,49,403,2015,5,999,0
13,426,1,1,2960,21,15,4,6,31.59330833,-81.94654722,66,7,1,1,1,34,12,481,1994,5,220,0
13,427,1,2,1975,22,15,4,7,32.13340278,-81.459925,33,0,2,0,2,14,7,402,2003,5,170,0
13,427,2,1,1975,22,15,4,7,32.13340278,-81.459925,33,7,1,1,2,4,37,32,1994,5,999,0
13,427,2,2,1975,22,15,4,7,32.13340278,-81.459925,58,0,2,0,2,4,37,32,1994,5,999,0
13,427,3,1,1975,22,15,4,7,32.13340278,-81.459925,39,0,1,0,1,34,23,481,2001,5,185,0
13,427,3,2,1975,22,15,4,7,32.13340278,-81.459925,39,0,2,0,2,34,23,481,2001,5,185,0
13,427,3,3,1975,22,15,4,7,32.13340278,-81.459925,56,0,2,0,2,34,23,481,2001,5,185,0
13,431,1,1,0,23,5,4,1,31.77536111,-83.21102778,24,7,1,1,1,90,73,739,2014,5,185,0
13,431,1,3,0,23,5,4,1,31.77536111,-83.21102778,21,0,2,0,1,90,73,739,2014,5,185,0
13,432,1,1,0,23,20,4,1,33.41974444,-84.46109722,45,7,1,1,2,14,13,401,2003,5,245,0
13,432,2,1,0,23,20,4,1,33.41974444,-84.46109722,31,0,1,0,1,34,20,481,2009,6,229,0
13,433,1,4,0,23,16,4,1,33.43591389,-83.37899722,18,99,2,99,2,14,2,404,2002,5,130,0
13,433,2,1,0,23,16,4,1,33.43591389,-83.37899722,24,0,1,0,2,6,2,1,2014,5,147,0
13,434,1,1,4910,24,20,4,2,32.05654444,-81.14071667,30,1,1,1,1,3,52,37,1996,6,140,5
13,435,1,1,560,24,10,4,2,34.87186111,-84.32581389,56,0,1,0,1,34,7,482,2005,5,210,0
13,435,3,1,560,24,10,4,2,34.87186111,-84.32581389,69,0,1,0,1,34,12,481,2006,5,200,0
13,436,1,3,2060,24,13,4,2,33.64071667,-84.64012778,15,2,2,1,1,15,13,421,2006,5,177,0
13,436,1,4,2060,24,13,4,2,33.64071667,-84.64012778,16,7,2,2,1,15,13,421,2006,5,177,0
13,437,1,1,4790,24,15,4,2,34.06111667,-84.41143333,69,0,1,0,1,50,84,981,2007,5,240,0
13,437,2,2,4790,24,15,4,2,34.06111667,-84.41143333,14,7,2,1,1,4,34,34,2008,6,185,0
13,438,1,1,0,24,4,4,2,31.41268056,-81.44462778,44,0,1,0,1,66,82,881,2013,5,999,0
13,438,3,1,0,24,4,4,2,31.41268056,-81.44462778,26,0,1,0,1,34,20,481,2008,5,250,0
13,439,1,1,5220,25,22,4,3,33.81413056,-84.17741389,28,7,1,2,1,4,55,33,2006,5,170,0
13,440,1,2,9997,25,15,4,3,34.13608889,-83.94591111,28,7,2,1,2,6,48,34,1995,5,195,0
13,440,1,3,9997,25,15,4,3,34.13608889,-83.94591111,0,7,2,2,2,6,48,34,1995,5,195,0
13,440,2,1,9997,25,15,4,3,34.13608889,-83.94591111,61,0,1,0,1,39,12,481,2007,5,190,0
13,441,3,2,1160,26,18,4,4,32.14971667,-81.97438611,26,0,2,0,2,1,52,37,2007,5,175,0
13,442,2,1,3590,26,10,4,4,31.79979167,-81.41704444,51,0,1,0,1,34,12,481,2009,6,210,0
13,447,1,1,970,28,5,4,6,33.63267778,-84.9851,18,0,1,0,2,14,63,402,2003,5,135,0
13,447,1,2,970,28,5,4,6,33.63267778,-84.9851,19,0,2,0,2,14,63,402,2003,5,135,0
13,447,1,3,970,28,5,4,6,33.63267778,-84.9851,23,7,2,2,1,14,63,402,2003,5,135,0
13,448,1,3,0,28,23,4,6,33.91284167,-84.54655278,31,7,2,2,1,4,49,32,2006,5,165,3
13,448,2,2,0,28,23,4,6,33.91284167,-84.54655278,26,0,2,0,1,20,49,442,2017,5,180,0
13,449,1,3,0,28,22,4,6,33.431775,-84.62791667,22,7,2,2,2,4,35,43,2015,5,125,0
13,450,1,1,0,28,16,4,6,32.70423889,-82.82465278,20,0,1,0,1,34,20,481,2002,5,120,1
13,450,1,2,0,28,16,4,6,32.70423889,-82.82465278,17,0,2,0,2,34,20,481,2002,5,120,1
13,451,1,1,0,28,8,4,6,33.14724722,-84.03048333,60,7,1,1,1,34,20,481,2012,6,190,0
13,452,1,1,0,28,14,4,6,32.98472778,-85.03589444,36,7,1,1,1,1,12,3,2007,6,185,0
13,452,2,1,0,28,14,4,6,32.98472778,-85.03589444,45,0,1,0,1,14,12,402,2017,5,180,0
